SPID,COUNT,Calc Area,pArea,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2136,29426,4.611667119,0.989628203,4.611667426,3.05176E-05,0.850067139,0.850036621,0.119518911,0.19473288,3516.96347
2137,29033,4.550075833,0.976411188,4.550076136,0,0.452484131,0.452484131,0.032357188,0.042116526,939.426239
2138,29479,4.619973323,0.99141065,4.61997363,0,0.296264648,0.296264648,0.035005486,0.022027507,1031.926727
2139,29568,4.633921476,0.994403817,4.633921785,0,0.772796631,0.772796631,0.044803511,0.069412271,1324.750214
2140,29706,4.655548951,0.999044906,4.655549261,0.000152588,0.817810059,0.817657471,0.048307752,0.091421835,1435.03009
2141,26392,4.136176123,0.887591502,4.136176399,0,0.409362793,0.409362793,0.024700798,0.016245368,651.9034729
2142,25738,4.033680701,0.865596775,4.03368097,0,0.702545166,0.702545166,0.033538908,0.063029133,863.2244263
2143,23474,3.678864744,0.789456006,3.678864989,0,0.771697998,0.771697998,0.168820829,0.234154785,3962.900146
2144,24763,3.880877892,0.83280647,3.880878151,0,0.740844727,0.740844727,0.214550695,0.246855106,5312.918854
2145,24840,3.892945396,0.835396063,3.892945656,0,0.826171875,0.826171875,0.229355546,0.279382772,5697.191772
2146,22323,3.498479069,0.750746631,3.498479302,0,0.848114014,0.848114014,0.339270064,0.292216715,7573.525635
2147,20762,3.253837855,0.698248513,3.253838072,0,1.290222168,1.290222168,0.366226379,0.332232217,7603.592072
2148,25150,3.941528853,0.845821699,3.941529116,0,1.154449463,1.154449463,0.376936212,0.345082473,9479.94574
2149,26023,4.078346137,0.875181633,4.078346409,0,0.859588623,0.859588623,0.174671451,0.233304495,4545.475159
2150,26653,4.177080259,0.896369214,4.177080538,0,0.945465088,0.945465088,0.183127366,0.27724111,4880.893677
2151,27998,4.387869775,0.941603019,4.387870067,0,0.856414795,0.856414795,0.25419183,0.287035376,7116.862854
2152,29414,4.609786469,0.98922463,4.609786776,0,0.903533936,0.903533936,0.273786946,0.3055702,8053.16922
2153,29169,4.571389866,0.980985015,4.57139017,0,0.835479736,0.835479736,0.266717373,0.286004421,7779.879059
2154,29382,4.604771402,0.988148435,4.604771709,0,0.722808838,0.722808838,0.157895548,0.236696931,4639.286987
2155,26781,4.197140526,0.900673993,4.197140805,0,0.967681885,0.967681885,0.060955373,0.140171694,1632.445831
2156,25480,3.993246727,0.856919956,3.993246993,0,0.765045166,0.765045166,0.077179247,0.162021909,1966.527222
2157,20995,3.290353808,0.706084555,3.290354027,0,0.763397217,0.763397217,0.160600744,0.213140554,3371.812622
2158,23336,3.657237269,0.784814917,3.657237513,0,0.774414063,0.774414063,0.076003255,0.163970281,1773.611969
2159,14449,2.26445926,0.485935496,2.264459411,0,0.669647217,0.669647217,0.067324502,0.140319546,972.7717285
2160,15433,2.418672556,0.51902848,2.418672717,0,0.648468018,0.648468018,0.039063487,0.106958852,602.8667908
2161,15155,2.375104166,0.50967904,2.375104324,0,0.64666748,0.64666748,0.060758621,0.127745904,920.7969055
2162,15073,2.362253058,0.506921291,2.362253215,0,0.643005371,0.643005371,0.067267079,0.15362957,1013.916687
2163,17542,2.749196785,0.589956431,2.749196968,0,0.822540283,0.822540283,0.244841964,0.30735922,4295.017731
2164,22002,3.448171683,0.739951054,3.448171913,0,0.902770996,0.902770996,0.31092555,0.310493306,6840.983948
2165,15495,2.428389248,0.521113607,2.42838941,0,0.754089355,0.754089355,0.222156234,0.266736854,3442.310852
2166,14669,2.298937843,0.493334334,2.298937996,0,0.771789551,0.771789551,0.110039095,0.196394965,1614.163483
2167,12240,1.918262949,0.411644437,1.918263077,0,0.975158691,0.975158691,0.252913651,0.25096839,3095.663086
2168,12120,1.899456449,0.407608707,1.899456576,0,0.598907471,0.598907471,0.111347815,0.155841974,1349.535522
2169,12726,1.994429272,0.427989143,1.994429405,0,0.684417725,0.684417725,0.242217104,0.253899895,3082.454865
2170,13705,2.147858964,0.460913971,2.147859107,0,0.749359131,0.749359131,0.270351257,0.267270939,3705.163971
2171,10813,1.694622326,0.363652884,1.694622439,0,0.695068359,0.695068359,0.165897537,0.211077257,1793.850067
2172,11378,1.783169594,0.382654445,1.783169713,0,0.725646973,0.725646973,0.208876547,0.24142991,2376.597351
2173,9506,1.489788202,0.31969706,1.489788301,0,0.681396484,0.681396484,0.20480573,0.220769007,1946.88327
2174,15368,2.408485702,0.51684246,2.408485863,0,0.755279541,0.755279541,0.307578848,0.24659171,4726.871735
2175,19028,2.982083937,0.639932218,2.982084136,0,0.773040771,0.773040771,0.376792128,0.23599731,7169.600616
2176,19609,3.073138739,0.659471876,3.073138944,0,1.233032227,1.233032227,0.478384475,0.306650067,9380.641174
2177,27891,4.371100646,0.938004493,4.371100937,3.05176E-05,1.353088379,1.353057861,0.924370988,0.313713816,25781.63123
2178,27718,4.343987943,0.932186316,4.343988232,0,1.333679199,1.333679199,0.704231606,0.448199851,19519.89166
2179,25862,4.053114084,0.869767029,4.053114354,0,0.600769043,0.600769043,0.048727605,0.089174047,1260.193329
2180,29066,4.55524762,0.977521014,4.555247924,0,0.870666504,0.870666504,0.09050837,0.149661385,2630.716278
2181,29350,4.599756336,0.987072241,4.599756642,0,0.884216309,0.884216309,0.112546253,0.214667339,3303.232513
2182,29723,4.658213205,0.999616634,4.658213515,0.000854492,0.879882813,0.87902832,0.09755249,0.167300285,2899.552673
2183,29567,4.633764756,0.994370185,4.633765064,0,1.007659912,1.007659912,0.329357264,0.324469333,9738.106232
2184,29681,4.65163093,0.998204129,4.65163124,0,0.992980957,0.992980957,0.283350596,0.312974275,8410.129028
2185,29222,4.57969607,0.982767462,4.579696375,0,1.306243896,1.306243896,0.441197979,0.356267497,12892.68735
2186,29129,4.565121032,0.979639772,4.565121337,3.05176E-05,1.145599365,1.145568848,0.348135335,0.353019149,10140.83417
2187,25699,4.027568588,0.864285162,4.027568857,0,0.863037109,0.863037109,0.112108314,0.211000476,2881.071564
2188,24639,3.86144451,0.828636216,3.861444767,0,0.846832275,0.846832275,0.128170886,0.225890535,3158.002472
2189,16483,2.583229427,0.554341116,2.583229599,0,0.797943115,0.797943115,0.018389558,0.040135953,303.1150818
2190,14826,2.323543013,0.498614414,2.323543168,0,0.773986816,0.773986816,0.02819176,0.078787687,417.9710388
2191,16498,2.585580239,0.554845582,2.585580412,0,0.770324707,0.770324707,0.283238348,0.262666087,4672.866272
2192,15795,2.475405496,0.531202932,2.475405661,0,0.728881836,0.728881836,0.21867595,0.233003905,3453.986633
2193,10040,1.573477125,0.337656058,1.57347723,0,0.684173584,0.684173584,0.106976583,0.164536934,1074.044891
2194,12935,2.027183925,0.435018039,2.02718406,0,0.80267334,0.80267334,0.30670372,0.260803361,3967.212616
2195,13845,2.16979988,0.465622323,2.169800024,0,0.854034424,0.854034424,0.309317227,0.268380964,4282.497009
2196,13847,2.170113321,0.465689585,2.170113466,0,0.988189697,0.988189697,0.332423637,0.276876546,4603.070099
2201,27798,4.356525609,0.934876802,4.356525899,0,0.847442627,0.847442627,0.138134014,0.223725229,3839.849335
2202,27860,4.3662423,0.936961929,4.366242591,0,0.909637451,0.909637451,0.189338478,0.280802837,5274.970001
2203,28993,4.543807,0.975065945,4.543807302,0,0.944244385,0.944244385,0.362059165,0.320290919,10497.18137
2204,28622,4.485663572,0.962588813,4.485663871,0,0.904510498,0.904510498,0.38442762,0.306070537,11003.08734
2205,28718,4.500708772,0.965817397,4.500709072,0,0.917694092,0.917694092,0.330473026,0.310230851,9490.524353
2206,28153,4.412161503,0.946815836,4.412161797,0,0.916412354,0.916412354,0.26636992,0.3199091,7499.112366
2207,29522,4.626712318,0.992856787,4.626712627,0,0.955474854,0.955474854,0.186120972,0.270167272,5494.66333
2208,28357,4.444132552,0.953676577,4.444132848,0,0.845855713,0.845855713,0.122517729,0.214621835,3474.235229
2209,29028,4.549292229,0.976243033,4.549292532,0,0.924957275,0.924957275,0.151122065,0.250960631,4386.771301
2210,29520,4.626398877,0.992789525,4.626399185,0,1.069549561,1.069549561,0.254062522,0.340537334,7499.925659
2211,29697,4.654138463,0.998742226,4.654138773,0,1.389678955,1.389678955,0.566147648,0.462008713,16812.88669
2212,29608,4.64019031,0.99574906,4.640190619,0,1.288757324,1.288757324,0.518216026,0.473524501,15343.34009
2213,28967,4.539732258,0.974191537,4.539732561,0,1.239715576,1.239715576,0.065521569,0.13964294,1897.963287
2214,29347,4.599286173,0.986971348,4.59928648,3.05176E-05,0.836334229,0.836303711,0.084811343,0.164174742,2488.958496
2215,29547,4.630630339,0.993697564,4.630630648,0,0.924163818,0.924163818,0.36090993,0.313417638,10663.80569
2216,29297,4.591450132,0.985289793,4.591450438,0,0.899169922,0.899169922,0.462858058,0.282787159,13560.35254
2217,28991,4.543493558,0.974998683,4.543493861,0,1.037414551,1.037414551,0.308233214,0.342536561,8935.989105
2218,28861,4.52311985,0.970626642,4.523120152,0,1.065673828,1.065673828,0.298306793,0.374110454,8609.432343
2219,25552,4.004530627,0.859341393,4.004530893,0,0.766448975,0.766448975,0.034576459,0.06527841,883.4976807
2220,27431,4.299009065,0.922534195,4.299009351,0,0.768585205,0.768585205,0.041105672,0.091817847,1127.569702
2221,26605,4.16955766,0.894754922,4.169557937,0,0.836883545,0.836883545,0.093862009,0.185548829,2497.198761
2222,26921,4.219081442,0.905382344,4.219081723,0,0.855957031,0.855957031,0.218196324,0.282155621,5874.063232
2223,29115,4.562926941,0.979168937,4.562927245,0,1.290008545,1.290008545,0.538570092,0.465223348,15680.46823
2224,29054,4.55336697,0.977117441,4.553367274,0,1.270446777,1.270446777,0.750880679,0.421011072,21816.08725
2225,28751,4.505880559,0.966927223,4.505880859,0,1.200927734,1.200927734,0.651667018,0.336794742,18736.07843
2226,28391,4.449461061,0.954820034,4.449461357,0,1.084136963,1.084136963,0.518997891,0.35078471,14734.86911
2227,27972,4.383795033,0.940728611,4.383795325,0,0.816833496,0.816833496,0.406641822,0.247359297,11374.58505
2228,27990,4.386616008,0.94133397,4.3866163,0,0.800354004,0.800354004,0.326088449,0.282463329,9127.215698
2229,26497,4.15263181,0.891122765,4.152632087,0,0.995758057,0.995758057,0.390302652,0.336855036,10341.84937
2230,27730,4.345868592,0.932589889,4.345868882,0,0.967712402,0.967712402,0.436193941,0.324324583,12095.65799
2231,28426,4.45494629,0.955997122,4.454946586,0,1.089294434,1.089294434,0.443199738,0.302467052,12598.39575
2232,28979,4.541612908,0.97459511,4.541613211,0,1.088104248,1.088104248,0.478668441,0.325179399,13871.33276
2233,29452,4.61574186,0.990502611,4.615742168,0,1.206451416,1.206451416,0.713298513,0.401109252,21008.06781
2234,29459,4.616838906,0.990738029,4.616839214,0,1.266296387,1.266296387,0.68590524,0.40840401,20206.08246
2235,29582,4.636115568,0.994874652,4.636115877,0,0.99609375,0.99609375,0.389785865,0.335534058,11530.64545
2236,29612,4.640817193,0.995883584,4.640817502,0,0.834197998,0.834197998,0.233679265,0.284239891,6919.710388
2237,29586,4.636742451,0.995009176,4.63674276,3.05176E-05,0.883361816,0.883331299,0.08718735,0.16316518,2579.524933
2238,29682,4.651787651,0.99823776,4.651787961,0.00012207,0.95413208,0.95401001,0.11182355,0.188660936,3319.146606
2239,29620,4.64207096,0.996152633,4.642071269,0,0.688049316,0.688049316,0.100435245,0.154267011,2974.891968
2240,29597,4.63846638,0.995379118,4.63846669,0,0.69934082,0.69934082,0.092851218,0.155793317,2748.117493
2241,27853,4.365145254,0.936726512,4.365145545,0,0.791259766,0.791259766,0.18102087,0.231889437,5041.974304
2242,27255,4.271426199,0.916615125,4.271426483,0,0.805511475,0.805511475,0.224076886,0.243749292,6107.215515
2243,27042,4.238044662,0.909451705,4.238044944,0,0.95791626,0.95791626,0.525582418,0.323439725,14212.79974
2244,25993,4.073644512,0.8741727,4.073644784,0,1.00668335,1.00668335,0.642208503,0.250537247,16692.92563
2245,26289,4.120033878,0.8841275,4.120034152,0,1.396728516,1.396728516,0.826842171,0.313092011,21736.85382
2246,24124,3.780733283,0.811316209,3.780733534,0,1.356872559,1.356872559,0.842740798,0.375193967,20330.27902
2247,12892,2.020444929,0.433571902,2.020445064,0,1.299957275,1.299957275,0.266098811,0.357299336,3430.545868
2248,17906,2.806243167,0.602198145,2.806243354,0,1.028900146,1.028900146,0.234608714,0.33617704,4200.903625
2249,19557,3.064989256,0.65772306,3.06498946,0,1.055114746,1.055114746,0.468908441,0.38568958,9170.442383
2250,23419,3.670245098,0.787606297,3.670245342,0,1.017944336,1.017944336,0.405512308,0.387745036,9496.692749
2251,26053,4.083047762,0.876190565,4.083048034,0,1.114746094,1.114746094,0.636189903,0.371266996,16574.65555
2252,26949,4.223469625,0.906324014,4.223469906,0,1.286407471,1.286407471,0.734635552,0.348141169,19797.69348
2253,29503,4.623734623,0.992217796,4.623734931,0,1.356536865,1.356536865,0.875510554,0.416583813,25830.18787
2254,29677,4.651004047,0.998069604,4.651004357,3.05176E-05,1.368591309,1.368560791,0.884903821,0.417426005,26261.29071
2255,29449,4.615271698,0.990401718,4.615272005,0,1.353851318,1.353851318,0.518770184,0.319836881,15277.26315
2256,29676,4.650847326,0.998035973,4.650847636,3.05176E-05,1.080993652,1.080963135,0.518522136,0.2920152,15387.6629
2257,29200,4.576248211,0.982027579,4.576248516,0,1.033691406,1.033691406,0.51940322,0.280525054,15166.57404
2258,29432,4.612607444,0.989829989,4.612607751,3.05176E-05,0.975067139,0.975036621,0.540793394,0.278227007,15916.63116
2259,29189,4.574524282,0.981657637,4.574524587,0,0.978851318,0.978851318,0.542417403,0.265211956,15832.62158
2260,28975,4.540986025,0.974460585,4.540986327,0,0.906433105,0.906433105,0.349401598,0.306730434,10123.91132
2261,26434,4.142758398,0.889004007,4.142758674,0,0.946289063,0.946289063,0.116915999,0.203341892,3090.557526
2262,28884,4.526724429,0.971400157,4.526724731,0,0.905059814,0.905059814,0.139387184,0.216997321,4026.059418
2263,27507,4.310919848,0.925090158,4.310920135,0,0.807739258,0.807739258,0.335327618,0.284623053,9223.856781
2264,26670,4.179744514,0.896940942,4.179744792,0,0.787384033,0.787384033,0.37428568,0.268140963,9982.199097
2265,26723,4.188050718,0.89872339,4.188050997,0,0.76940918,0.76940918,0.143814452,0.181720352,3843.153595
2266,26803,4.200588384,0.901413876,4.200588664,0,0.843200684,0.843200684,0.116659966,0.190493182,3126.837067
2267,24217,3.79530832,0.8144439,3.795308572,0,0.81552124,0.81552124,0.223157423,0.244364584,5404.203308
2268,26752,4.192595622,0.899698691,4.192595901,0,0.756713867,0.756713867,0.193435725,0.218614463,5174.792511
2269,25757,4.036658397,0.866235765,4.036658665,0,0.893249512,0.893249512,0.259105604,0.259456057,6673.783051
2270,29235,4.58173344,0.983204666,4.581733746,0,1.028045654,1.028045654,0.349456092,0.318384024,10216.34885
2271,27497,4.309352639,0.924753847,4.309352926,0,0.880462646,0.880462646,0.286142192,0.280479884,7868.051849
2272,27524,4.313584102,0.925661886,4.313584389,0,0.833984375,0.833984375,0.234143557,0.234751855,6444.567261
2273,23971,3.756754996,0.806170654,3.756755246,0,0.77520752,0.77520752,0.232249536,0.245136371,5567.253632
2274,23948,3.753150417,0.805397139,3.753150667,0,0.84866333,0.84866333,0.258471347,0.28059257,6189.871826
2275,25544,4.00327686,0.859072345,4.003277127,0,0.913726807,0.913726807,0.332362804,0.314011944,8489.875458
2276,25776,4.039636092,0.866874756,4.039636361,0,0.81729126,0.81729126,0.25750407,0.264987284,6637.424896
2277,24532,3.844675381,0.82503769,3.844675637,0,0.377990723,0.377990723,0.049730543,0.035575625,1219.989685
2278,26923,4.219394883,0.905449606,4.219395164,0,0.684112549,0.684112549,0.040977208,0.036680076,1103.22937
2279,28328,4.439587648,0.952701276,4.439587944,0,0.903198242,0.903198242,0.191062361,0.250532951,5412.414551
2280,29542,4.629846735,0.993529408,4.629847043,0,0.937103271,0.937103271,0.285097953,0.287209572,8422.363739
2281,29672,4.650220443,0.997901449,4.650220752,0.000152588,1.029083252,1.028930664,0.235982383,0.275184138,7002.069275
2282,29741,4.66103418,1.000221994,4.66103449,0.007507324,0.978118896,0.970611572,0.279995636,0.296589606,8327.35022
2283,29670,4.649907001,0.997834187,4.649907311,0.000671387,1.066070557,1.06539917,0.319623336,0.350452348,9483.224365
2284,29716,4.657116159,0.999381217,4.657116469,0.000457764,1.133148193,1.13269043,0.227880396,0.308530968,6771.693848
2285,29682,4.651787651,0.99823776,4.651787961,0.000671387,0.775085449,0.774414063,0.122589669,0.176709357,3638.706543
2286,29608,4.64019031,0.99574906,4.640190619,9.15527E-05,1.076141357,1.076049805,0.198981996,0.238522127,5891.458923
2287,27841,4.363264604,0.936322939,4.363264895,0,1.38168335,1.38168335,0.595202076,0.462075288,16571.021
2288,27938,4.378466525,0.939585154,4.378466817,0,1.304290771,1.304290771,0.566499741,0.475679254,15826.86975
2289,21508,3.370751593,0.7233373,3.370751818,0,1.23425293,1.23425293,0.197139647,0.305919412,4240.079529
2290,19405,3.04116769,0.652611136,3.041167892,0,0.9737854,0.9737854,0.236620317,0.291981793,4591.617249
2291,18932,2.967038738,0.636703634,2.967038935,0,0.827209473,0.827209473,0.343318169,0.29065604,6499.699585
2292,18986,2.975501662,0.638519713,2.975501861,0,0.882049561,0.882049561,0.306441459,0.283125303,5818.097534
2293,21379,3.350534606,0.71899889,3.35053483,0,0.987792969,0.987792969,0.49583628,0.264565543,10600.48383
2294,21657,3.394102997,0.728348331,3.394103223,0,1.151123047,1.151123047,0.465955864,0.288866595,10091.20615
2295,7363,1.153935465,0.247625653,1.153935542,0,0.700286865,0.700286865,0.051654679,0.11339013,380.3334045
2296,11938,1.870933258,0.40148785,1.870933383,0,0.727996826,0.727996826,0.072011844,0.143560677,859.6773987
2301,25504,3.997008027,0.857727102,3.997008293,0,0.780975342,0.780975342,0.041302342,0.095047763,1053.374939
2302,23766,3.724627226,0.799276282,3.724627474,0,0.9637146,0.9637146,0.034719599,0.096934214,825.1459961
2303,25535,4.001866372,0.858769665,4.001866639,0,0.99005127,0.99005127,0.166524645,0.249998231,4252.206818
2304,25149,3.941372132,0.845788068,3.941372395,0,0.856292725,0.856292725,0.304053237,0.289086083,7646.634857
2305,26819,4.203095917,0.901951974,4.203096197,0,0.939575195,0.939575195,0.122731488,0.235472409,3291.535767
2306,25325,3.968954998,0.851707138,3.968955263,0,0.915771484,0.915771484,0.086509833,0.192095737,2190.861511
